Year,OSGR10km,Type,Species,Latitude(WGS84),Longitude(WGS84),Count,Forest Cover (%)
2013,NH67,Red,Red,57.766688,-4.251688,1,0.469276128
2013,NH70,Red,Red,57.08780533,-4.029608,3,0.08341286
2013,NH72,Red,Red,57.327977,-4.008536333,3,0.124643966
2013,NH73,Red,Red,57.39630033,-4.073352333,7,0.305945102
2013,NH74,Red,Red,57.471427,-4.146348,1,0.361661226
2013,NH77,Red,Red,57.757981,-4.091374,1,0.355084661
2013,NH80,Red,Red,57.13872267,-3.896195,10,0.48214815
2013,NH81,Red,Red,57.1971615,-3.8323325,4,0.195903381
2013,NH82,Red,Red,57.301532,-3.8633835,2,0.196584236
2013,NH84,Red,Red,57.51343733,-3.916333333,3,0.350374144
2013,NH85,Red,Red,57.584291,-3.865684,2,0.166121959
2013,NH90,Red,Red,57.15577075,-3.7043415,4,0.242609741
2013,NH91,Red,Red,57.196095,-3.765489167,6,0.576699584
2013,NH92,Red,Red,57.2834958,-3.7542432,6,0.360645539
2013,NH94,Red,Red,57.518435,-3.693677,1,0.578514898
2013,NH95,Red,Red,57.576481,-3.815948,1,0.451913334
2013,NJ02,Red,Red,57.313267,-3.615860533,15,0.367760037
2013,NJ03,Red,Red,57.364742,-3.522815,1,0.196655844
2013,NJ04,Red,Red,57.524682,-3.663073,1,0.30954051
2013,NJ05,Red,Red,57.60217929,-3.601053286,8,0.475231548
2013,NJ12,Red,Red,57.277305,-3.4329475,2,0.198277088
2013,NJ13,Red,Red,57.387526,-3.45749,3,0.310360068
2013,NJ15,Red,Red,57.5916195,-3.3767485,2,0.466503657
2013,NJ16,Red,Red,57.686384,-3.467686,2,0.213015693
2013,NJ20,Red,Red,57.166642,-3.225387,2,0.062236911
2013,NJ23,Red,Red,57.361833,-3.25753,1,0.231808363
2013,NJ24,Red,Red,57.471154,-3.214804,5,0.549167455
2013,NJ25,Red,Red,57.603671,-3.310151,1,0.393981159
2013,NJ26,Red,Red,57.67122871,-3.278299429,8,0.206048504
2013,NJ31,Red,Red,57.20512878,-3.076000222,36,0.355215389
2013,NJ34,Red,Red,57.473378,-3.081827167,8,0.465102441
2013,NJ40,Red,Red,57.1194565,-2.8876743,14,0.270596315
2013,NJ41,Red,Red,57.251262,-2.834438,1,0.198864466
2013,NJ42,Red,Red,57.281553,-2.871616,1,0.212324305
2013,NJ43,Red,Red,57.41335906,-2.881494419,31,0.532415417
2013,NJ44,Red,Red,57.48779,-2.860678,1,0.279418649
2013,NJ50,Red,Red,57.15609,-2.748069,3,0.300177353
2013,NJ51,Red,Red,57.22537476,-2.735769824,19,0.195111833
2013,NJ53,Red,Red,57.409644,-2.7544055,2,0.238360378
2013,NJ54,Red,Red,57.47846325,-2.81084625,4,0.278768844
2013,NJ55,Red,Red,57.538907,-2.6962225,3,0.230953581
2013,NJ60,Red,Red,57.1087235,-2.6208975,2,0.260572992
2013,NJ61,Grey,Grey,57.26290833,-2.632193333,3,0.390690039
2013,NJ61,Red,Red,57.24461408,-2.611085917,13,0.390690039
2013,NJ62,Grey,Grey,57.340639,-2.59889,1,0.281017805
2013,NJ62,Red,Red,57.2852834,-2.5081604,5,0.281017805
2013,NJ63,Red,Red,57.39087317,-2.5751525,8,0.103231262
2013,NJ64,Red,Red,57.493745,-2.625002,4,0.116381545
2013,NJ65,Red,Red,57.555164,-2.632488,2,0.115223998
2013,NJ66,Red,Red,57.64507,-2.530136333,8,0.047543882
2013,NJ70,Grey,Grey,57.1093956,-2.3400788,5,0.271022756
2013,NJ70,Red,Red,57.124654,-2.3479994,8,0.271022756
2013,NJ71,Grey,Grey,57.250778,-2.375355,1,0.178261556
2013,NJ71,Red,Red,57.24212833,-2.420287303,34,0.178261556
2013,NJ72,Grey,Grey,57.276809,-2.381008125,8,0.086470649
2013,NJ72,Red,Red,57.30006863,-2.40557675,25,0.086470649
2013,NJ73,Red,Red,57.42340571,-2.402277143,13,0.102744658
2013,NJ74,Red,Red,57.475217,-2.42135125,7,0.082144756
2013,NJ75,Red,Red,57.624492,-2.495565,2,0.091663401
2013,NJ76,Red,Red,57.632482,-2.487484,1,0.007306248
2013,NJ80,Grey,Grey,57.12797127,-2.226250944,187,0.145801017
2013,NJ80,Red,Red,57.13175209,-2.236680196,94,0.145801017
2013,NJ81,Grey,Grey,57.1853643,-2.2026157,10,0.156304331
2013,NJ81,Red,Red,57.20171474,-2.222379053,20,0.156304331
2013,NJ82,Grey,Grey,57.284078,-2.214213,1,0.070620342
2013,NJ82,Red,Red,57.3130245,-2.219265,7,0.070620342
2013,NJ83,Red,Red,57.40321825,-2.225775,23,0.116073865
2013,NJ90,Grey,Grey,57.15043469,-2.135303836,131,0.053831489
2013,NJ90,Red,Red,57.149302,-2.142117,1,0.053831489
2013,NJ91,Grey,Grey,57.19846664,-2.111472591,38,0.063795747
2013,NJ91,Red,Red,57.22470175,-2.14067925,4,0.063795747
2013,NJ92,Red,Red,57.355935,-2.045938,1,0.075211226
2013,NJ93,Red,Red,57.3812425,-2.078085167,7,0.093215859
2013,NJ94,Red,Red,57.535302,-2.03895,1,0.093061585
2013,NJ95,Red,Red,57.544615,-2.04342,1,0.115319629
2013,NM80,Red,Red,56.189611,-5.520495,1,0.29681353
2013,NM81,Red,Red,56.262308,-5.494947,1,0.46851486
2013,NM82,Red,Red,56.402462,-5.468099667,3,0.286044416
2013,NM93,Red,Red,56.472508,-5.363278,1,0.341472473
2013,NM94,Red,Red,56.51955889,-5.349462667,16,0.32751221
2013,NN00,Red,Red,56.206195,-5.0793996,9,0.544649386
2013,NN02,Red,Red,56.356707,-5.176708,2,0.371482303
2013,NN06,Red,Red,56.726964,-5.2430715,8,0.299504326
2013,NN10,Red,Red,56.158351,-4.96678,1,0.436012357
2013,NN12,Red,Red,56.393557,-5.058723,1,0.273429313
2013,NN20,Red,Red,56.19139038,-4.806847385,53,0.275774059
2013,NN30,Grey,Grey,56.204865,-4.740394,1,0.239134176
2013,NN30,Red,Red,56.2177181,-4.7250165,13,0.239134176
2013,NN32,Red,Red,56.4110545,-4.658231,5,0.238177188
2013,NN40,Red,Red,56.177302,-4.4325215,8,0.477586155
2013,NN41,Red,Red,56.258603,-4.526498,1,0.162803263
2013,NN50,Red,Red,56.19714258,-4.368764579,20,0.527976203
2013,NN51,Red,Red,56.30869277,-4.309471615,60,0.388966588
2013,NN52,Grey,Grey,56.388218,-4.284503,1,0.240160195
2013,NN52,Red,Red,56.384187,-4.284336667,9,0.240160195
2013,NN53,Red,Red,56.46466122,-4.313922222,18,0.179746914
2013,NN60,Grey,Grey,56.240992,-4.198536,14,0.317673331
2013,NN60,Red,Red,56.24281286,-4.229653864,50,0.317673331
2013,NN62,Red,Red,56.38946818,-4.156834758,34,0.084119623
2013,NN63,Red,Red,56.493985,-4.250992,3,0.09741195
2013,NN65,Red,Red,56.700699,-4.1852825,2,0.174978655
2013,NN66,Red,Red,56.734811,-4.186078,3,0.109492584
2013,NN70,Grey,Grey,56.19128717,-4.023010417,12,0.30401815
2013,NN70,Red,Red,56.19435175,-3.986536917,13,0.30401815
2013,NN71,Red,Red,56.354231,-3.960788,1,0.081389721
2013,NN72,Grey,Grey,56.37980722,-3.988942611,18,0.229398951
2013,NN72,Red,Red,56.38273078,-4.030071667,18,0.229398951
2013,NN74,Red,Red,56.564152,-4.044063,4,0.324498172
2013,NN76,Red,Red,56.754619,-4.086872,1,0.418117602
2013,NN79,Red,Red,57.068687,-4.1127245,2,0.190591006
2013,NN81,Red,Red,56.299109,-3.835222,3,0.236147944
2013,NN82,Grey,Grey,56.3802012,-3.8294692,5,0.14397231
2013,NN82,Red,Red,56.37914429,-3.862902286,7,0.14397231
2013,NN84,Red,Red,56.61649725,-3.8784225,8,0.331220158
2013,NN86,Grey,Grey,56.7981345,-3.8353345,2,0.422130941
2013,NN86,Red,Red,56.77305364,-3.846568111,62,0.422130941
2013,NN90,Red,Red,56.25258233,-3.703702333,3,0.237428375
2013,NN91,Grey,Grey,56.297375,-3.694209,1,0.171364837
2013,NN91,Red,Red,56.29147,-3.721659,1,0.171364837
2013,NN92,Grey,Grey,56.40386038,-3.69082225,8,0.211420781
2013,NN92,Red,Red,56.42640819,-3.703671472,52,0.211420781
2013,NN93,Red,Red,56.53337,-3.772299,1,0.059898243
2013,NN95,Grey,Grey,56.70093,-3.728883,1,0.421215582
2013,NN95,Red,Red,56.69427206,-3.725602455,42,0.421215582
2013,NN96,Red,Red,56.7306472,-3.7765654,6,0.114435342
2013,NN97,Red,Red,56.8594,-3.727742,1,0.00975876
2013,NO00,Red,Red,56.19710433,-3.594755667,6,0.325315484
2013,NO01,Red,Red,56.30588033,-3.523174333,7,0.233963337
2013,NO02,Grey,Grey,56.43581163,-3.518548,33,0.218594493
2013,NO02,Red,Red,56.42341367,-3.552687,3,0.218594493
2013,NO03,Grey,Grey,56.5107225,-3.521368,8,0.201753146
2013,NO03,Red,Red,56.5019268,-3.510569,10,0.201753146
2013,NO04,Grey,Grey,56.56004294,-3.547582412,37,0.369788833
2013,NO04,Red,Red,56.56683897,-3.5728178,52,0.369788833
2013,NO06,Red,Red,56.734566,-3.516031,1,0.193679366
2013,NO08,Red,Red,56.984715,-3.5035585,3,0.050993501
2013,NO10,Grey,Grey,56.214967,-3.420069,3,0.076759514
2013,NO10,Red,Red,56.23000823,-3.382393462,19,0.076759514
2013,NO11,Red,Red,56.3543545,-3.4001205,3,0.153796274
2013,NO12,Grey,Grey,56.41470333,-3.400579333,3,0.164696499
2013,NO12,Red,Red,56.40159657,-3.417170429,8,0.164696499
2013,NO13,Grey,Grey,56.50064725,-3.408084591,44,0.190279153
2013,NO13,Red,Red,56.50836722,-3.423595375,33,0.190279153
2013,NO14,Grey,Grey,56.59753175,-3.3917825,4,0.136384102
2013,NO14,Red,Red,56.5976569,-3.3460216,11,0.136384102
2013,NO16,Red,Red,56.75306,-3.394114,1,0.090105103
2013,NO19,Red,Red,57.0076,-3.327057,1,0.203243873
2013,NO20,Grey,Grey,56.23245583,-3.207953667,8,0.150020785
2013,NO20,Red,Red,56.22474567,-3.194328,3,0.150020785
2013,NO21,Grey,Grey,56.308803,-3.259644,2,0.13967205
2013,NO21,Red,Red,56.31308125,-3.23106275,6,0.13967205
2013,NO22,Grey,Grey,56.384861,-3.237374,1,0.067207426
2013,NO22,Red,Red,56.3971525,-3.24805975,4,0.067207426
2013,NO23,Grey,Grey,56.469953,-3.162389,1,0.177162768
2013,NO23,Red,Red,56.469953,-3.162389,1,0.177162768
2013,NO24,Grey,Grey,56.59455882,-3.193183,11,0.084138221
2013,NO24,Red,Red,56.61158229,-3.191222625,26,0.084138221
2013,NO25,Red,Red,56.68468567,-3.177640111,9,0.208072609
2013,NO27,Red,Red,56.872001,-3.186896,1,0.109615141
2013,NO28,Red,Red,56.926497,-3.192734,1,0.019256254
2013,NO29,Red,Red,57.035148,-3.2138426,5,0.263151057
2013,NO30,Grey,Grey,56.20375,-3.052946,1,0.100008326
2013,NO31,Red,Red,56.30836477,-3.045163615,14,0.09870466
2013,NO32,Grey,Grey,56.41473625,-3.0060155,4,0.062492866
2013,NO32,Red,Red,56.41813573,-3.009638182,13,0.062492866
2013,NO33,Grey,Grey,56.46828143,-3.020869857,8,0.106139225
2013,NO33,Red,Red,56.49451255,-3.042885182,17,0.106139225
2013,NO34,Grey,Grey,56.583713,-3.121757,1,0.107557369
2013,NO34,Red,Red,56.59127567,-3.074857333,5,0.107557369
2013,NO35,Grey,Grey,56.649345,-3.070619,1,0.112913192
2013,NO35,Red,Red,56.67854911,-3.025781263,22,0.112913192
2013,NO36,Red,Red,56.7490188,-3.0123004,5,0.159996286
2013,NO37,Red,Red,56.8179055,-3.0582215,2,0.03774513
2013,NO38,Red,Red,56.9595725,-3.1411685,3,0.038427435
2013,NO39,Red,Red,57.05307125,-3.09122125,4,0.377846937
2013,NO40,Red,Red,56.2388176,-2.893369,6,0.10475566
2013,NO41,Grey,Grey,56.299287,-2.9605765,2,0.065521543
2013,NO41,Red,Red,56.30863567,-2.875566,3,0.065521543
2013,NO42,Grey,Grey,56.427901,-2.963617,1,0.220115118
2013,NO42,Red,Red,56.40939025,-2.927698667,16,0.220115118
2013,NO43,Grey,Grey,56.49884256,-2.864650694,44,0.044310792
2013,NO44,Grey,Grey,56.59267633,-2.823936,3,0.104656114
2013,NO44,Red,Red,56.6165665,-2.8977735,2,0.104656114
2013,NO45,Red,Red,56.67229714,-2.858634381,24,0.094206324
2013,NO46,Red,Red,56.73844967,-2.867038333,7,0.092299112
2013,NO47,Red,Red,56.834155,-2.867501,1,0.014944742
2013,NO48,Red,Red,56.915598,-2.917268,1,0.012584188
2013,NO49,Grey,Grey,57.072112,-2.889789,1,0.421568064
2013,NO49,Red,Red,57.0713375,-2.9334775,2,0.421568064
2013,NO51,Grey,Grey,56.3053,-2.7574625,2,0.031802716
2013,NO51,Red,Red,56.30137629,-2.773220571,7,0.031802716
2013,NO52,Red,Red,56.406038,-2.810985,1,0.007416706
2013,NO53,Grey,Grey,56.50225667,-2.73925625,13,0.06448071
2013,NO54,Grey,Grey,56.58165659,-2.754760941,17,0.075704654
2013,NO54,Red,Red,56.6260018,-2.7567992,6,0.075704654
2013,NO55,Red,Red,56.69453529,-2.757207143,14,0.207330037
2013,NO56,Red,Red,56.7412725,-2.6771915,2,0.100565871
2013,NO57,Red,Red,56.858792,-2.695635667,5,0.062725992
2013,NO59,Red,Red,57.06707233,-2.748570667,4,0.460101536
2013,NO64,Grey,Grey,56.588276,-2.5811198,5,0.053825962
2013,NO64,Red,Red,56.56483475,-2.615044,4,0.053825962
2013,NO65,Grey,Grey,56.672058,-2.548259,4,0.10541475
2013,NO65,Red,Red,56.7143735,-2.6069175,4,0.10541475
2013,NO66,Red,Red,56.7771542,-2.5942136,6,0.143553007
2013,NO67,Red,Red,56.829809,-2.635434143,15,0.188164163
2013,NO69,Grey,Grey,57.0429435,-2.5277605,2,0.470068188
2013,NO69,Red,Red,57.05970104,-2.526075964,37,0.470068188
2013,NO76,Red,Red,56.7512259,-2.4536395,12,0.067954718
2013,NO77,Red,Red,56.828789,-2.480497,1,0.092430382
2013,NO79,Grey,Grey,57.06798357,-2.372666571,7,0.391035075
2013,NO79,Red,Red,57.05334574,-2.437958368,29,0.391035075
2013,NO88,Grey,Grey,56.97248114,-2.225543429,8,0.142319313
2013,NO88,Red,Red,56.97179486,-2.249533286,7,0.142319313
2013,NO89,Grey,Grey,57.0729355,-2.277465,2,0.163921579
2013,NO89,Red,Red,57.03525776,-2.321835588,17,0.163921579
2013,NR73,Red,Red,55.573132,-5.505491,1,0.550015579
2013,NR78,Red,Red,56.01254025,-5.6056585,6,0.31348186
2013,NR86,Red,Red,55.837445,-5.448706,1,0.488927412
2013,NR97,Red,Red,55.91378333,-5.224171333,5,0.407043845
2013,NR98,Red,Red,55.981484,-5.327625,4,0.460659017
2013,NS04,Red,Red,55.669968,-5.166134,1,0.046610054
2013,NS07,Red,Red,55.9056915,-5.046848,2,0.241188093
2013,NS09,Red,Red,56.099053,-5.214965,13,0.502587072
2013,NS17,Red,Red,55.93991488,-4.93662075,9,0.391525693
2013,NS18,Red,Red,56.02207229,-4.921733714,13,0.45044691
2013,NS19,Red,Red,56.13206567,-5.033648,7,0.452284672
2013,NS20,Grey,Grey,55.349396,-4.787155,2,0.193197788
2013,NS21,Grey,Grey,55.401796,-4.728573,2,0.060616839
2013,NS25,Grey,Grey,55.797129,-4.852504,1,0.118504346
2013,NS28,Grey,Grey,56.06856733,-4.819667333,10,0.173357668
2013,NS30,Grey,Grey,55.339831,-4.592962,1,0.297983353
2013,NS31,Grey,Grey,55.42479209,-4.592434609,69,0.091125636
2013,NS32,Grey,Grey,55.50749067,-4.558838556,9,0.036765705
2013,NS33,Grey,Grey,55.57971164,-4.625519364,11,0.065214234
2013,NS34,Grey,Grey,55.66932953,-4.642561025,40,0.093882211
2013,NS37,Grey,Grey,55.921959,-4.574843,2,0.099752676
2013,NS38,Grey,Grey,56.01828214,-4.612081,30,0.234114961
2013,NS38,Red,Red,56.008485,-4.575835,11,0.234114961
2013,NS39,Red,Red,56.142098,-4.633066,1,0.201398578
2013,NS40,Grey,Grey,55.30031125,-4.391421375,8,0.278346889
2013,NS40,Red,Red,55.353143,-4.510237,4,0.278346889
2013,NS41,Grey,Grey,55.43520033,-4.480381,3,0.236056206
2013,NS42,Grey,Grey,55.49671414,-4.466188821,30,0.078632065
2013,NS43,Grey,Grey,55.5574262,-4.390817,5,0.047898243
2013,NS43,Red,Red,55.559155,-4.428587,1,0.047898243
2013,NS44,Grey,Grey,55.657797,-4.440099,1,0.115543379
2013,NS48,Grey,Grey,56.05439838,-4.52870225,8,0.202660378
2013,NS48,Red,Red,56.068214,-4.479155,1,0.202660378
2013,NS49,Red,Red,56.09971202,-4.48862239,43,0.480460827
2013,NS50,Red,Red,55.3501515,-4.337687,2,0.619954905
2013,NS51,Grey,Grey,55.4362111,-4.2902155,10,0.241557983
2013,NS52,Grey,Grey,55.46909476,-4.306587684,38,0.154387766
2013,NS52,Red,Red,55.456656,-4.302466,1,0.154387766
2013,NS53,Grey,Grey,55.58378073,-4.328401545,11,0.147867661
2013,NS55,Grey,Grey,55.799942,-4.288308,1,0.0645833
2013,NS56,Grey,Grey,55.8608776,-4.292973,9,0.064706874
2013,NS57,Grey,Grey,55.90595,-4.3270425,7,0.186779461
2013,NS59,Grey,Grey,56.163287,-4.36311,1,0.342263416
2013,NS59,Red,Red,56.16127913,-4.381731261,25,0.342263416
2013,NS60,Grey,Grey,55.359919,-4.186399,1,0.362844221
2013,NS60,Red,Red,55.329378,-4.077779,1,0.362844221
2013,NS61,Grey,Grey,55.37744735,-4.181792059,17,0.117161434
2013,NS61,Red,Red,55.376403,-4.194411,1,0.117161434
2013,NS62,Grey,Grey,55.488943,-4.20122,2,0.133586419
2013,NS63,Grey,Grey,55.57072625,-4.0855475,4,0.279914257
2013,NS65,Grey,Grey,55.753835,-4.1667985,6,0.120713864
2013,NS67,Grey,Grey,55.953639,-4.155686,4,0.121623425
2013,NS70,Grey,Grey,55.350071,-3.972913,2,0.110678626
2013,NS71,Grey,Grey,55.375893,-3.934662,1,0.158209619
2013,NS77,Grey,Grey,55.96394467,-3.957251,10,0.206847214
2013,NS79,Grey,Grey,56.108982,-4.003538,1,0.158513647
2013,NS79,Red,Red,56.14824809,-3.955016273,13,0.158513647
2013,NS80,Grey,Grey,55.284469,-3.80093,1,0.17839612
2013,NS80,Red,Red,55.29262986,-3.805193143,7,0.17839612
2013,NS81,Red,Red,55.381385,-3.780235,2,0.059451403
2013,NS83,Grey,Grey,55.56269325,-3.84953875,4,0.194732191
2013,NS84,Grey,Grey,55.6691834,-3.813504667,15,0.175714107
2013,NS88,Grey,Grey,56.05638424,-3.883571905,21,0.124383296
2013,NS89,Grey,Grey,56.142188,-3.918588,1,0.104547794
2013,NS91,Grey,Grey,55.43162667,-3.620043667,3,0.196366338
2013,NS93,Grey,Grey,55.557164,-3.642388,9,0.149731834
2013,NS96,Grey,Grey,55.87525575,-3.698518625,10,0.199431367
2013,NS98,Grey,Grey,56.067817,-3.621556,2,0.12023511
2013,NS98,Red,Red,56.0723122,-3.6679018,15,0.12023511
2013,NS99,Grey,Grey,56.11193,-3.7520315,5,0.228417202
2013,NS99,Red,Red,56.16048329,-3.664661286,9,0.228417202
2013,NT00,Grey,Grey,55.3106372,-3.4462574,5,0.448028506
2013,NT00,Red,Red,55.32807326,-3.486410478,24,0.448028506
2013,NT01,Red,Red,55.387938,-3.524855,5,0.420761893
2013,NT04,Grey,Grey,55.66041,-3.50321575,4,0.13658187
2013,NT08,Grey,Grey,56.052595,-3.550984,1,0.078000546
2013,NT09,Grey,Grey,56.169147,-3.571786,3,0.203375634
2013,NT09,Red,Red,56.17626567,-3.590041,3,0.203375634
2013,NT10,Grey,Grey,55.315935,-3.418323,2,0.492750012
2013,NT10,Red,Red,55.32193975,-3.40805575,4,0.492750012
2013,NT13,Grey,Grey,55.60124522,-3.325392152,48,0.157359746
2013,NT13,Red,Red,55.59406775,-3.376485,5,0.157359746
2013,NT14,Grey,Grey,55.6864328,-3.415403,5,0.161854275
2013,NT16,Grey,Grey,55.91173736,-3.335950909,11,0.098299612
2013,NT17,Grey,Grey,55.98219033,-3.384134667,3,0.094777572
2013,NT18,Grey,Grey,56.0427125,-3.326441,6,0.087990007
2013,NT19,Grey,Grey,56.156456,-3.349322,1,0.170236278
2013,NT19,Red,Red,56.138578,-3.366534,6,0.170236278
2013,NT20,Red,Red,55.35148067,-3.161244667,7,0.730748301
2013,NT21,Red,Red,55.418407,-3.14457175,5,0.408098031
2013,NT23,Grey,Grey,55.61704067,-3.251895,3,0.163985542
2013,NT23,Red,Red,55.63199867,-3.184775667,5,0.163985542
2013,NT24,Grey,Grey,55.6551095,-3.1788855,8,0.355317267
2013,NT24,Red,Red,55.65294486,-3.212658429,7,0.355317267
2013,NT26,Grey,Grey,55.89365167,-3.205982333,4,0.126153088
2013,NT27,Grey,Grey,55.9532343,-3.2147253,42,0.049180864
2013,NT30,Red,Red,55.37580967,-2.995326,3,0.69517991
2013,NT31,Red,Red,55.39385875,-2.961809625,8,0.502654325
2013,NT33,Grey,Grey,55.6142685,-3.078613,6,0.454800689
2013,NT33,Red,Red,55.62292513,-3.012175625,17,0.454800689
2013,NT36,Grey,Grey,55.85991914,-3.015726857,8,0.14372726
2013,NT40,Red,Red,55.35141445,-2.895302091,17,0.206774105
2013,NT41,Grey,Grey,55.4177242,-2.8890714,5,0.111729874
2013,NT41,Red,Red,55.40059,-2.920144,3,0.111729874
2013,NT42,Grey,Grey,55.546539,-2.905642,2,0.223149224
2013,NT42,Red,Red,55.5460192,-2.8841146,6,0.223149224
2013,NT43,Grey,Grey,55.59775573,-2.860116268,44,0.206392672
2013,NT43,Red,Red,55.60127959,-2.87183763,31,0.206392672
2013,NT44,Grey,Grey,55.69522569,-2.872602115,29,0.091249792
2013,NT44,Red,Red,55.680363,-2.864363,1,0.091249792
2013,NT46,Red,Red,55.917416,-2.917551,1,0.125584483
2013,NT47,Grey,Grey,55.9488225,-2.958407,3,0.06379801
2013,NT50,Grey,Grey,55.37643256,-2.666123667,9,0.604247454
2013,NT50,Red,Red,55.37266856,-2.657007778,21,0.604247454
2013,NT51,Grey,Grey,55.43600127,-2.705966182,14,0.107484804
2013,NT51,Red,Red,55.43463588,-2.676112125,11,0.107484804
2013,NT52,Grey,Grey,55.48291167,-2.681064056,18,0.137542303
2013,NT53,Grey,Grey,55.61974745,-2.694149,11,0.156749234
2013,NT53,Red,Red,55.595307,-2.763686,3,0.156749234
2013,NT54,Grey,Grey,55.69320196,-2.716549037,27,0.112370365
2013,NT55,Grey,Grey,55.799035,-2.752061,1,0.032902989
2013,NT56,Grey,Grey,55.89796713,-2.74190025,8,0.108993043
2013,NT58,Grey,Grey,56.054298,-2.737755,6,0.031423311
2013,NT60,Red,Red,55.36785471,-2.4995445,19,0.488091366
2013,NT61,Grey,Grey,55.432887,-2.579412625,8,0.210184451
2013,NT61,Red,Red,55.41705418,-2.575825273,13,0.210184451
2013,NT62,Grey,Grey,55.494484,-2.5483666,6,0.133842392
2013,NT62,Red,Red,55.48294625,-2.539098,4,0.133842392
2013,NT64,Grey,Grey,55.7178276,-2.560297,5,0.107793135
2013,NT67,Grey,Grey,55.96066164,-2.538850829,70,0.121834986
2013,NT72,Grey,Grey,55.542101,-2.404144667,3,0.089139988
2013,NT72,Red,Red,55.5300995,-2.3462355,2,0.089139988
2013,NT73,Grey,Grey,55.59899533,-2.428563667,6,0.065221546
2013,NT74,Grey,Grey,55.72013729,-2.401528265,34,0.075505144
2013,NT75,Grey,Grey,55.78528155,-2.387509961,51,0.146803912
2013,NT76,Grey,Grey,55.87537806,-2.360716139,36,0.209573834
2013,NT77,Grey,Grey,55.927132,-2.329645,3,0.036921058
2013,NT82,Grey,Grey,55.546339,-2.276605,1,0.043025671
2013,NT82,Red,Red,55.537954,-2.289064,1,0.043025671
2013,NT84,Red,Red,55.6810115,-2.229969,2,0.05647118
2013,NT85,Grey,Grey,55.8033048,-2.2599964,10,0.061531566
2013,NT86,Grey,Grey,55.85759363,-2.29111075,8,0.124429903
2013,NT95,Grey,Grey,55.7712105,-2.0865595,2,0.042318325
2013,NT95,Red,Red,55.785098,-2.126738,1,0.042318325
2013,NT96,Grey,Grey,55.864856,-2.109023,1,0.042915132
2013,NT96,Red,Red,55.8661965,-2.1166965,2,0.042915132
2013,NW96,Red,Red,54.940584,-5.132479,1,0.030914173
2013,NX05,Red,Red,54.88115711,-5.095486,10,0.041236939
2013,NX06,Red,Red,54.93431367,-5.062260333,4,0.062477216
2013,NX07,Red,Red,55.03468,-5.002072,1,0.197325386
2013,NX08,Grey,Grey,55.099789,-5.003113,2,0.010723756
2013,NX15,Red,Red,54.874311,-4.904198667,7,0.075380297
2013,NX16,Grey,Grey,54.90239967,-4.945508,3,0.115113988
2013,NX16,Red,Red,54.91126933,-4.923579333,7,0.115113988
2013,NX18,Red,Red,55.145433,-4.858529,1,0.231987944
2013,NX19,Red,Red,55.217618,-4.835559,1,0.022893955
2013,NX26,Red,Red,54.95341667,-4.696125333,3,0.336521613
2013,NX28,Red,Red,55.09376029,-4.709005143,9,0.556039455
2013,NX29,Grey,Grey,55.195155,-4.7578755,2,0.294215184
2013,NX29,Red,Red,55.2167115,-4.6992465,2,0.294215184
2013,NX34,Grey,Grey,54.753659,-4.556194,1,0.073937365
2013,NX35,Red,Red,54.85323425,-4.561394,8,0.217631912
2013,NX36,Grey,Grey,54.96102633,-4.562122,6,0.366193472
2013,NX36,Red,Red,54.9361488,-4.55765,5,0.366193472
2013,NX37,Red,Red,55.0489298,-4.5298914,8,0.632355972
2013,NX39,Grey,Grey,55.19738,-4.666417,1,0.506481585
2013,NX44,Grey,Grey,54.80934575,-4.42501,4,0.092775161
2013,NX45,Grey,Grey,54.884168,-4.459128,1,0.080567881
2013,NX45,Red,Red,54.908605,-4.343842,1,0.080567881
2013,NX46,Grey,Grey,54.9695455,-4.4821585,2,0.343219731
2013,NX46,Red,Red,54.95956217,-4.456634167,7,0.343219731
2013,NX49,Red,Red,55.229456,-4.486768,1,0.426708638
2013,NX55,Grey,Grey,54.8749805,-4.2637245,2,0.134667259
2013,NX55,Red,Red,54.86229829,-4.212786571,10,0.134667259
2013,NX56,Grey,Grey,54.920565,-4.263255,2,0.43520934
2013,NX56,Red,Red,54.92242767,-4.200293,3,0.43520934
