OSGR10km,Year,Count Red,Count Grey,Latitude(WGS84),Longitude(WGS84),Ratio Red/Grey,Forest Cover (%)
NN97,2008,1,0,56.84969,-3.74779,1,0.975875954
NN97,2011,3,0,56.84246667,-3.760286667,1,0.975875954
NN97,2012,2,0,56.84969,-3.74779,1,0.975875954
NN97,2013,1,0,56.8594,-3.72774,1,0.975875954
NN97,2014,2,0,56.84743,-3.74851,1,0.975875954
NO00,2008,4,0,56.2146525,-3.542575,1,32.53154836
NO00,2009,3,1,56.2594,-3.50364,0.75,32.53154836
NO00,2010,15,0,56.22414111,-3.524722222,1,32.53154836
NO00,2011,16,3,56.21384143,-3.553490357,0.842105263,32.53154836
NO00,2012,11,0,56.2160925,-3.52697,1,32.53154836
NO00,2013,7,0,56.19686857,-3.596132857,1,32.53154836
NO00,2014,13,0,56.20132455,-3.594109091,1,32.53154836
NO00,2015,35,1,56.19958069,-3.585047931,0.972222222,32.53154836
NO00,2016,38,6,56.19705121,-3.57342875,0.863636364,32.53154836
NO00,2017,30,0,56.20267296,-3.561438889,1,32.53154836
NO01,2008,1,0,56.35704,-3.52853,1,23.39633369
NO01,2009,13,5,56.3479755,-3.52269075,0.722222222,23.39633369
NO01,2010,4,3,56.32199,-3.51013875,0.571428571,23.39633369
NO01,2011,24,18,56.33664089,-3.512047679,0.571428571,23.39633369
NO01,2012,12,3,56.33152833,-3.539891667,0.8,23.39633369
NO01,2013,7,0,56.30588,-3.523173333,1,23.39633369
NO01,2014,6,1,56.324116,-3.582879,0.857142857,23.39633369
NO01,2015,15,4,56.34675879,-3.523264242,0.789473684,23.39633369
NO01,2016,14,2,56.32146909,-3.55378,0.875,23.39633369
NO01,2017,8,6,56.33378288,-3.534361875,0.571428571,23.39633369
NO02,2008,7,7,56.43431167,-3.564075,0.5,21.85944932
NO02,2009,1,0,56.42623,-3.52806,1,21.85944932
NO02,2010,6,8,56.42293867,-3.542311833,0.428571429,21.85944932
NO02,2011,54,68,56.43441631,-3.510138974,0.442622951,21.85944932
NO02,2012,35,33,56.42081571,-3.549409515,0.514705882,21.85944932
NO02,2013,6,40,56.43278667,-3.53607491,0.130434783,21.85944932
NO02,2014,10,26,56.42211245,-3.545638077,0.277777778,21.85944932
NO02,2015,51,58,56.42225243,-3.538677523,0.467889908,21.85944932
NO02,2016,39,47,56.41783864,-3.539059028,0.453488372,21.85944932
NO02,2017,27,62,56.428224,-3.535077201,0.303370787,21.85944932
NO03,2008,0,5,56.50611,-3.53448,0,20.17531459
NO03,2009,3,4,56.52141417,-3.513994167,0.428571429,20.17531459
NO03,2010,7,16,56.5196511,-3.524728297,0.304347826,20.17531459
NO03,2011,25,39,56.48950004,-3.507202202,0.390625,20.17531459
NO03,2012,13,7,56.49506077,-3.515329359,0.65,20.17531459
NO03,2013,11,9,56.49226409,-3.509204747,0.55,20.17531459
NO03,2014,4,84,56.51845369,-3.512454167,0.045454545,20.17531459
NO03,2015,40,32,56.49720005,-3.520815025,0.555555556,20.17531459
NO03,2016,32,15,56.49145133,-3.534838,0.680851064,20.17531459
NO03,2017,19,19,56.50583805,-3.514971563,0.5,20.17531459
NO04,2008,19,7,56.56787219,-3.571076125,0.730769231,36.97888329
NO04,2009,17,10,56.56010071,-3.562927357,0.62962963,36.97888329
NO04,2010,513,149,56.57328495,-3.566049324,0.774924471,36.97888329
NO04,2011,95,124,56.56448133,-3.575268596,0.433789954,36.97888329
NO04,2012,118,40,56.56497874,-3.578641347,0.746835443,36.97888329
NO04,2013,77,45,56.56186549,-3.560021026,0.631147541,36.97888329
NO04,2014,47,86,56.56203677,-3.564240803,0.353383459,36.97888329
NO04,2015,80,27,56.56973139,-3.566275907,0.747663551,36.97888329
NO04,2016,105,56,56.5708234,-3.576091886,0.652173913,36.97888329
NO04,2017,145,57,56.56779067,-3.566125177,0.717821782,36.97888329
NO05,2008,1,0,56.71965,-3.48602,1,12.85240745
NO05,2010,3,0,56.71208667,-3.493863333,1,12.85240745
NO05,2011,2,0,56.71874,-3.52087,1,12.85240745
NO05,2012,6,0,56.72031667,-3.51121,1,12.85240745
NO05,2014,1,0,56.63885,-3.6247,1,12.85240745
NO05,2015,10,0,56.70182,-3.52368,1,12.85240745
NO05,2016,2,0,56.70607,-3.49528,1,12.85240745
NO06,2008,3,0,56.729935,-3.508895,1,19.3679366
NO06,2010,2,0,56.74018,-3.534255,1,19.3679366
NO06,2011,10,0,56.734866,-3.520626,1,19.3679366
NO06,2012,1,0,56.74941,-3.55097,1,19.3679366
NO06,2013,1,0,56.73457,-3.51603,1,19.3679366
NO06,2015,5,0,56.75327,-3.55626,1,19.3679366
NO06,2016,6,0,56.75043,-3.5411975,1,19.3679366
NO06,2017,9,0,56.741585,-3.54166,1,19.3679366
NO08,2008,16,0,56.98919889,-3.531033333,1,5.099350118
NO08,2009,3,0,56.98799333,-3.51096,1,5.099350118
NO08,2010,7,0,56.98750571,-3.540645714,1,5.099350118
NO08,2011,12,0,56.98866556,-3.529814444,1,5.099350118
NO08,2012,5,0,56.971446,-3.55624,1,5.099350118
NO08,2013,4,0,56.98657,-3.517213333,1,5.099350118
NO08,2014,6,0,56.98831667,-3.509723333,1,5.099350118
NO08,2015,3,0,56.98545,-3.50263,1,5.099350118
NO08,2016,11,0,56.98853833,-3.540328333,1,5.099350118
NO08,2017,27,0,56.98879917,-3.543805,1,5.099350118
NO09,2008,2,0,56.99483,-3.52125,1,14.65755205
NO09,2011,7,0,57.00559857,-3.547047143,1,14.65755205
NO09,2012,3,0,56.99277,-3.48701,1,14.65755205
NO09,2014,1,0,57.02443,-3.61513,1,14.65755205
NO09,2015,4,0,57.0210175,-3.58092,1,14.65755205
NO09,2016,3,0,56.99501333,-3.52496,1,14.65755205
NO09,2017,2,0,57.006835,-3.536785,1,14.65755205
NO10,2009,5,0,56.230056,-3.384434,1,7.675951384
NO10,2010,3,10,56.2304125,-3.3931,0.230769231,7.675951384
NO10,2011,14,7,56.22097875,-3.37996525,0.666666667,7.675951384
NO10,2012,31,5,56.22446924,-3.381490667,0.861111111,7.675951384
NO10,2013,21,4,56.21787733,-3.372472833,0.84,7.675951384
NO10,2014,31,8,56.2332162,-3.394360926,0.794871795,7.675951384
NO10,2015,99,6,56.21743298,-3.412434737,0.942857143,7.675951384
NO10,2016,81,12,56.21824546,-3.40407274,0.870967742,7.675951384
NO10,2017,73,8,56.21778768,-3.394220498,0.901234568,7.675951384
NO11,2008,3,2,56.33300833,-3.38093,0.6,15.37962744
NO11,2009,7,0,56.30299,-3.360433333,1,15.37962744
NO11,2010,19,22,56.3385925,-3.384424583,0.463414634,15.37962744
NO11,2011,25,3,56.33198483,-3.365232583,0.892857143,15.37962744
NO11,2012,24,6,56.31215458,-3.390290694,0.8,15.37962744
NO11,2013,3,0,56.354355,-3.400125,1,15.37962744
NO11,2014,10,1,56.30545071,-3.397180714,0.909090909,15.37962744
NO11,2015,33,8,56.31637979,-3.388099583,0.804878049,15.37962744
NO11,2016,33,7,56.32250517,-3.356077913,0.825,15.37962744
NO11,2017,57,8,56.32848435,-3.398692411,0.876923077,15.37962744
NO12,2008,9,5,56.3992325,-3.401744167,0.642857143,16.46964991
NO12,2009,5,12,56.40668722,-3.412220111,0.294117647,16.46964991
NO12,2010,31,24,56.40353675,-3.392795812,0.563636364,16.46964991
NO12,2011,36,81,56.39798945,-3.406512182,0.307692308,16.46964991
NO12,2012,31,42,56.40750312,-3.397477228,0.424657534,16.46964991
NO12,2013,8,3,56.40815024,-3.408873333,0.727272727,16.46964991
NO12,2014,10,8,56.4003595,-3.421523667,0.555555556,16.46964991
NO12,2015,40,34,56.40405935,-3.409659442,0.540540541,16.46964991
NO12,2016,37,37,56.4055574,-3.417030747,0.5,16.46964991
NO12,2017,46,33,56.40249631,-3.413467028,0.582278481,16.46964991
NO13,2008,4,2,56.51463167,-3.409723333,0.666666667,19.02791526
NO13,2009,4,3,56.5260225,-3.41211125,0.571428571,19.02791526
NO13,2010,10,13,56.52253778,-3.378671111,0.434782609,19.02791526
NO13,2011,69,127,56.51130431,-3.432317441,0.352040816,19.02791526
NO13,2012,38,174,56.50420711,-3.423724578,0.179245283,19.02791526
NO13,2013,30,62,56.50766288,-3.431385626,0.326086957,19.02791526
NO13,2014,14,1,56.52562389,-3.40804,0.933333333,19.02791526
NO13,2015,38,5,56.49611903,-3.397693145,0.88372093,19.02791526
NO13,2016,50,4,56.50826202,-3.395899464,0.925925926,19.02791526
NO13,2017,86,22,56.49714434,-3.414027064,0.796296296,19.02791526
NO14,2008,13,6,56.58914667,-3.361313333,0.684210526,13.6384102
NO14,2009,23,31,56.58166115,-3.35755503,0.425925926,13.6384102
NO14,2010,45,148,56.57427875,-3.382078107,0.233160622,13.6384102
NO14,2011,48,95,56.57866402,-3.35679486,0.335664336,13.6384102
NO14,2012,73,39,56.5957454,-3.34687113,0.651785714,13.6384102
NO14,2013,22,5,56.59625289,-3.362670944,0.814814815,13.6384102
NO14,2014,10,6,56.59160767,-3.374740167,0.625,13.6384102
NO14,2015,74,17,56.57708652,-3.368842049,0.813186813,13.6384102
NO14,2016,63,2,56.57442135,-3.378783269,0.969230769,13.6384102
NO14,2017,69,7,56.57484792,-3.381789167,0.907894737,13.6384102
NO15,2008,9,0,56.65916333,-3.434156667,1,24.5170626
NO15,2009,5,0,56.67828,-3.41257,1,24.5170626
NO15,2010,12,1,56.665875,-3.415002,0.923076923,24.5170626
NO15,2011,18,0,56.65660889,-3.419954444,1,24.5170626
NO15,2012,6,0,56.6596475,-3.4009925,1,24.5170626
NO15,2013,1,0,56.6461,-3.39832,1,24.5170626
NO15,2014,1,0,56.6518,-3.44909,1,24.5170626
NO15,2015,4,0,56.653435,-3.384725,1,24.5170626
NO15,2016,8,0,56.659105,-3.386035,1,24.5170626
NO15,2017,11,1,56.66060313,-3.379643125,0.916666667,24.5170626
NO16,2008,5,0,56.72874,-3.317215,1,9.010510293
NO16,2009,1,1,56.75144,-3.35686,0.5,9.010510293
NO16,2010,2,0,56.75471,-3.36636,1,9.010510293
NO16,2011,2,0,56.756635,-3.39588,1,9.010510293
NO16,2012,2,0,56.75271,-3.395125,1,9.010510293
NO16,2013,2,0,56.75472,-3.36555,1,9.010510293
NO16,2014,5,0,56.74724,-3.427175,1,9.010510293
NO16,2015,6,0,56.766005,-3.41118,1,9.010510293
NO16,2016,4,0,56.77222,-3.36754,1,9.010510293
NO16,2017,1,0,56.72986,-3.38018,1,9.010510293
NO17,2011,1,0,56.81447,-3.46045,1,0.870219763
NO18,2008,3,0,56.99113,-3.47378,1,5.843030316
NO18,2011,1,0,56.99022,-3.47539,1,5.843030316
NO18,2012,2,0,56.99016,-3.48032,1,5.843030316
NO18,2015,2,0,56.989005,-3.46382,1,5.843030316
NO18,2016,4,0,56.983365,-3.4660675,1,5.843030316
NO18,2017,1,0,56.98799,-3.47785,1,5.843030316
NO19,2008,23,0,57.00462615,-3.418072308,1,20.32438728
NO19,2009,14,0,57.00367889,-3.383623333,1,20.32438728
NO19,2010,11,0,57.007659,-3.367641,1,20.32438728
NO19,2011,10,0,57.01071286,-3.376238571,1,20.32438728
NO19,2012,8,0,57.00518429,-3.391722857,1,20.32438728
NO19,2013,2,0,57.005675,-3.359505,1,20.32438728
NO19,2014,14,0,57.00686625,-3.38142875,1,20.32438728
NO19,2015,18,0,57.00561583,-3.385504167,1,20.32438728
NO19,2016,17,0,57.00797733,-3.383220667,1,20.32438728
NO19,2017,24,0,57.0068,-3.389563333,1,20.32438728
NO20,2008,1,1,56.20638,-3.17189,0.5,15.00207846
NO20,2010,19,38,56.24674822,-3.205277797,0.333333333,15.00207846
NO20,2011,47,45,56.2444127,-3.20735664,0.510869565,15.00207846
NO20,2012,18,11,56.23683181,-3.191709216,0.620689655,15.00207846
NO20,2013,6,22,56.23453083,-3.203270667,0.214285714,15.00207846
NO20,2014,27,16,56.23547372,-3.198497668,0.627906977,15.00207846
NO20,2015,22,19,56.21769327,-3.175383333,0.536585366,15.00207846
NO20,2016,22,7,56.21904232,-3.1909175,0.75862069,15.00207846
NO20,2017,37,20,56.22615828,-3.176911031,0.649122807,15.00207846
NO21,2008,4,0,56.31600667,-3.231023333,1,13.96720504
NO21,2009,1,0,56.30441,-3.24043,1,13.96720504
NO21,2010,7,1,56.303568,-3.189765,0.875,13.96720504
NO21,2011,25,20,56.29973429,-3.185848571,0.555555556,13.96720504
NO21,2012,20,2,56.2986105,-3.168945833,0.909090909,13.96720504
NO21,2013,7,2,56.315245,-3.238428,0.777777778,13.96720504
NO21,2014,9,3,56.31461,-3.219246905,0.75,13.96720504
NO21,2015,55,8,56.3032091,-3.214931494,0.873015873,13.96720504
NO21,2016,7,3,56.3046025,-3.2158275,0.7,13.96720504
NO21,2017,28,2,56.31802577,-3.223884808,0.933333333,13.96720504
NO22,2008,1,0,56.44485,-3.22708,1,6.720742638
NO22,2009,1,0,56.43529,-3.28353,1,6.720742638
NO22,2010,3,4,56.4244075,-3.2505525,0.428571429,6.720742638
NO22,2011,22,8,56.39691399,-3.246759673,0.733333333,6.720742638
NO22,2012,15,4,56.39620705,-3.243677727,0.789473684,6.720742638
NO22,2013,4,1,56.391005,-3.242715,0.8,6.720742638
NO22,2014,3,5,56.39209,-3.247923333,0.375,6.720742638
NO22,2015,30,3,56.38509386,-3.234997045,0.909090909,6.720742638
NO22,2016,14,1,56.38934423,-3.248092692,0.933333333,6.720742638
NO22,2017,30,13,56.39747714,-3.229610871,0.697674419,6.720742638
NO23,2008,2,0,56.495615,-3.293285,1,17.71627683
NO23,2009,4,0,56.499505,-3.2306575,1,17.71627683
NO23,2010,6,2,56.5165765,-3.2617375,0.75,17.71627683
NO23,2011,16,1,56.47862682,-3.261588636,0.941176471,17.71627683
NO23,2012,7,2,56.4911075,-3.1869825,0.777777778,17.71627683
NO23,2013,2,3,56.46995,-3.16239,0.4,17.71627683
NO23,2014,6,3,56.537145,-3.27833,0.666666667,17.71627683
NO23,2015,9,6,56.48828018,-3.212111429,0.6,17.71627683
NO23,2016,15,1,56.51218955,-3.196217727,0.9375,17.71627683
NO23,2017,7,17,56.51592634,-3.204771092,0.291666667,17.71627683
NO24,2008,8,8,56.57309,-3.180156333,0.5,8.413822074
NO24,2009,10,6,56.58842038,-3.20124925,0.625,8.413822074
NO24,2010,18,279,56.60468762,-3.211245021,0.060606061,8.413822074
NO24,2011,67,172,56.59705889,-3.1837751,0.280334728,8.413822074
NO24,2012,75,247,56.60119821,-3.187458364,0.232919255,8.413822074
NO24,2013,45,19,56.60404208,-3.194804588,0.703125,8.413822074
NO24,2014,17,56,56.59804894,-3.202832526,0.232876712,8.413822074
NO24,2015,104,127,56.60346934,-3.212210951,0.45021645,8.413822074
NO24,2016,80,34,56.60029807,-3.19435149,0.701754386,8.413822074
NO24,2017,63,23,56.6007231,-3.199178467,0.73255814,8.413822074
NO25,2008,1,1,56.67136,-3.16997,0.5,20.8072609
NO25,2009,3,1,56.68365,-3.24626,0.75,20.8072609
NO25,2010,5,2,56.6615395,-3.207078,0.714285714,20.8072609
NO25,2011,14,40,56.67296196,-3.18431575,0.259259259,20.8072609
NO25,2012,25,7,56.65444542,-3.195179895,0.78125,20.8072609
NO25,2013,12,0,56.68205,-3.16644,1,20.8072609
NO25,2014,30,11,56.6409756,-3.26945169,0.731707317,20.8072609
NO25,2015,34,8,56.6416752,-3.262649263,0.80952381,20.8072609
NO25,2016,34,1,56.66068294,-3.186450735,0.971428571,20.8072609
NO25,2017,20,0,56.67278947,-3.215297895,1,20.8072609
NO26,2009,0,2,56.726705,-3.296715,0,27.80152619
NO26,2011,2,0,56.72802,-3.30003,1,27.80152619
NO26,2015,2,0,56.75211,-3.227245,1,27.80152619
NO26,2016,1,0,56.72986,-3.25188,1,27.80152619
NO27,2008,3,0,56.847935,-3.258255,1,10.96151411
NO27,2010,5,0,56.872062,-3.180334,1,10.96151411
NO27,2011,1,0,56.86034,-3.23163,1,10.96151411
NO27,2012,2,0,56.87124,-3.17211,1,10.96151411
NO27,2013,1,0,56.872,-3.1869,1,10.96151411
NO27,2015,1,0,56.86723,-3.21627,1,10.96151411
NO27,2016,2,0,56.867365,-3.202335,1,10.96151411
NO28,2011,5,0,56.94397,-3.176845,1,1.925625374
NO28,2013,1,0,56.9265,-3.19273,1,1.925625374
NO28,2015,3,0,56.97064,-3.2652,1,1.925625374
NO29,2008,16,0,57.03911,-3.21749,1,26.31510569
NO29,2009,10,0,57.03537889,-3.200431111,1,26.31510569
NO29,2010,8,0,57.03257,-3.22922,1,26.31510569
NO29,2011,5,0,57.03198333,-3.23874,1,26.31510569
NO29,2012,3,0,57.04672333,-3.224523333,1,26.31510569
NO29,2013,7,0,57.03608,-3.215551429,1,26.31510569
NO29,2014,11,0,57.03819778,-3.22157,1,26.31510569
NO29,2015,40,0,57.0353035,-3.222171,1,26.31510569
NO29,2016,7,0,57.01507429,-3.267662857,1,26.31510569
NO29,2017,11,0,57.0378525,-3.21474,1,26.31510569
NO30,2010,1,0,56.23428,-3.09261,1,10.0008326
NO30,2011,6,3,56.240245,-3.0494785,0.666666667,10.0008326
NO30,2012,6,1,56.22087375,-3.0511125,0.857142857,10.0008326
NO30,2013,0,1,56.20375,-3.05295,0,10.0008326
NO30,2014,3,2,56.24308,-3.01573,0.6,10.0008326
NO30,2015,8,6,56.23223875,-3.067973571,0.571428571,10.0008326
NO30,2016,8,3,56.25195917,-3.078389583,0.727272727,10.0008326
NO30,2017,7,1,56.26136,-3.067949286,0.875,10.0008326
NO31,2009,3,0,56.30944,-3.096016667,1,9.87046602
NO31,2010,11,1,56.32418167,-3.047446111,0.916666667,9.87046602
NO31,2011,25,1,56.29412658,-3.039246053,0.961538462,9.87046602
NO31,2012,47,22,56.30535083,-3.056784375,0.68115942,9.87046602
NO31,2013,24,1,56.30229804,-3.065926522,0.96,9.87046602
NO31,2014,16,16,56.30281286,-3.0633475,0.5,9.87046602
NO31,2015,26,1,56.30088705,-3.017175455,0.962962963,9.87046602
NO31,2016,43,9,56.30537543,-3.0512062,0.826923077,9.87046602
NO31,2017,33,21,56.30390385,-3.037420275,0.611111111,9.87046602
NO32,2009,8,3,56.42588,-3.04162,0.727272727,6.249286622
NO32,2010,6,14,56.42560381,-3.030937262,0.3,6.249286622
NO32,2011,14,7,56.40796045,-3.007917564,0.666666667,6.249286622
NO32,2012,64,9,56.41681902,-3.011992609,0.876712329,6.249286622
NO32,2013,16,8,56.42467619,-3.014625595,0.666666667,6.249286622
NO32,2014,17,2,56.43389208,-3.0173275,0.894736842,6.249286622
NO32,2015,16,17,56.42404394,-3.021980424,0.484848485,6.249286622
NO32,2016,18,22,56.44598145,-3.014098382,0.45,6.249286622
NO32,2017,21,31,56.4386241,-3.021221528,0.403846154,6.249286622
NO33,2008,38,6,56.49149219,-3.057553063,0.863636364,10.61392254
NO33,2009,161,87,56.48637508,-3.045288079,0.649193548,10.61392254
NO33,2010,38,23,56.47472957,-3.038846286,0.62295082,10.61392254
NO33,2011,41,30,56.47455599,-3.031669297,0.577464789,10.61392254
NO33,2012,61,17,56.48185479,-3.030256861,0.782051282,10.61392254
NO33,2013,32,9,56.47904383,-3.028397417,0.780487805,10.61392254
NO33,2014,39,23,56.48032283,-3.036199,0.629032258,10.61392254
NO33,2015,50,27,56.4840965,-3.03939962,0.649350649,10.61392254
NO33,2016,27,21,56.4843967,-3.037974265,0.5625,10.61392254
NO33,2017,37,97,56.47983755,-3.060620432,0.276119403,10.61392254
NO34,2008,3,1,56.59738833,-3.01647,0.75,10.75573689
NO34,2009,3,8,56.59358292,-3.084562083,0.272727273,10.75573689
NO34,2010,10,21,56.59676738,-3.091313571,0.322580645,10.75573689
NO34,2011,13,10,56.61769786,-3.008044286,0.565217391,10.75573689
NO34,2012,5,21,56.5931865,-3.10816075,0.192307692,10.75573689
NO34,2013,5,4,56.60061417,-3.066048333,0.555555556,10.75573689
NO34,2014,1,13,56.62995286,-3.005557143,0.071428571,10.75573689
NO34,2015,3,7,56.61525143,-3.013310714,0.3,10.75573689
NO34,2016,0,16,56.60522071,-3.009387143,0,10.75573689
NO34,2017,4,25,56.607361,-3.00526825,0.137931034,10.75573689
NO35,2008,10,0,56.68838778,-3.020918889,1,11.29131924
NO35,2009,12,0,56.67069857,-3.055467143,1,11.29131924
NO35,2010,35,9,56.68547194,-3.016884899,0.795454545,11.29131924
NO35,2011,41,28,56.67669507,-3.037570074,0.594202899,11.29131924
NO35,2012,95,2,56.68151125,-3.031801797,0.979381443,11.29131924
NO35,2013,31,1,56.66174426,-3.053600556,0.96875,11.29131924
NO35,2014,8,0,56.7014,-3.000141429,1,11.29131924
NO35,2015,124,1,56.68017735,-3.005100988,0.992,11.29131924
NO35,2016,74,9,56.6779779,-3.010097625,0.891566265,11.29131924
NO35,2017,60,6,56.66905194,-3.041590827,0.909090909,11.29131924
NO36,2008,2,0,56.791515,-3.044395,1,15.99962857
NO36,2010,12,0,56.7561,-3.02723,1,15.99962857
NO36,2011,3,0,56.77762667,-3.057376667,1,15.99962857
NO36,2012,3,0,56.74730333,-3.06741,1,15.99962857
NO36,2013,5,0,56.749018,-3.0123,1,15.99962857
NO36,2014,4,0,56.7724,-3.07622,1,15.99962857
NO36,2015,14,0,56.74292923,-3.019343846,1,15.99962857
NO36,2016,10,0,56.772254,-3.058747,1,15.99962857
NO36,2017,5,0,56.7596425,-3.0601275,1,15.99962857
NO37,2008,2,0,56.844405,-3.0973,1,3.774513046
NO37,2013,2,0,56.817905,-3.05822,1,3.774513046
NO37,2015,3,0,56.84582,-3.073633333,1,3.774513046
NO37,2016,1,0,56.81925,-3.05908,1,3.774513046
NO38,2008,3,0,56.96719667,-3.125766667,1,3.842743494
NO38,2009,1,0,56.9713,-3.13577,1,3.842743494
NO38,2010,7,0,56.94951833,-3.144135,1,3.842743494
NO38,2011,2,0,56.96463,-3.128165,1,3.842743494
NO38,2013,4,0,56.95680667,-3.140523333,1,3.842743494
NO38,2014,2,0,56.95868,-3.14032,1,3.842743494
NO38,2015,9,0,56.964602,-3.13112,1,3.842743494
NO38,2016,4,0,56.95629,-3.139696667,1,3.842743494
NO38,2017,3,0,56.95591667,-3.079423333,1,3.842743494
NO39,2008,17,0,57.05184364,-3.039002727,1,37.78469367
NO39,2009,16,0,57.04454267,-3.060977333,1,37.78469367
NO39,2010,54,2,57.04976093,-3.049378426,0.964285714,37.78469367
NO39,2011,33,0,57.05078391,-3.061938696,1,37.78469367
NO39,2012,11,0,57.051057,-3.053132,1,37.78469367
NO39,2013,6,0,57.05371,-3.077395,1,37.78469367
NO39,2014,8,0,57.05098667,-3.050646667,1,37.78469367
NO39,2015,24,0,57.04981316,-3.052012105,1,37.78469367
NO39,2016,9,0,57.0517,-3.0577975,1,37.78469367
NO39,2017,23,0,57.05513467,-3.048966,1,37.78469367
NO40,2008,1,1,56.22055,-2.86995,0.5,10.47556604
NO40,2009,0,1,56.21225,-2.82682,0,10.47556604
NO40,2010,1,0,56.26831,-2.85005,1,10.47556604
NO40,2011,6,4,56.23745083,-2.89872125,0.6,10.47556604
NO40,2012,16,4,56.24354042,-2.9297425,0.8,10.47556604
NO40,2013,7,0,56.242335,-2.893381667,1,10.47556604
NO40,2014,9,0,56.2344975,-2.87524125,1,10.47556604
NO40,2015,20,6,56.24281556,-2.8895275,0.769230769,10.47556604
NO40,2016,42,1,56.25034566,-2.900663421,0.976744186,10.47556604
NO40,2017,30,5,56.22617724,-2.884284803,0.857142857,10.47556604
NO41,2010,1,0,56.32697,-2.92081,1,6.552154293
NO41,2011,4,4,56.32170625,-2.8798375,0.5,6.552154293
NO41,2012,3,3,56.32311667,-2.868825,0.5,6.552154293
NO41,2013,4,3,56.29898333,-2.911923333,0.571428571,6.552154293
NO41,2014,4,1,56.2987025,-2.887185,0.8,6.552154293
NO41,2015,17,5,56.31975392,-2.882566167,0.772727273,6.552154293
NO41,2016,23,8,56.32592399,-2.843240655,0.741935484,6.552154293
NO41,2017,29,7,56.31734435,-2.864519907,0.805555556,6.552154293
NO42,2009,2,0,56.42199,-2.874165,1,22.01151177
NO42,2010,17,1,56.406217,-2.928362667,0.944444444,22.01151177
NO42,2011,33,3,56.41007917,-2.9168995,0.916666667,22.01151177
NO42,2012,28,6,56.41343333,-2.92975,0.823529412,22.01151177
NO42,2013,24,2,56.42539281,-2.934759063,0.923076923,22.01151177
NO42,2014,7,2,56.40150821,-2.925533214,0.777777778,22.01151177
NO42,2015,34,6,56.41439625,-2.92563165,0.85,22.01151177
NO42,2016,47,1,56.399434,-2.915933667,0.979166667,22.01151177
NO42,2017,41,1,56.40217467,-2.916332667,0.976190476,22.01151177
NO43,2008,0,8,56.4903175,-2.8367425,0,4.431079159
NO43,2009,7,10,56.48186811,-2.915278111,0.411764706,4.431079159
NO43,2010,7,20,56.48515608,-2.87867125,0.259259259,4.431079159
NO43,2011,4,13,56.48789525,-2.905766,0.235294118,4.431079159
NO43,2012,6,32,56.48349167,-2.886094833,0.157894737,4.431079159
NO43,2013,1,65,56.48977245,-2.886136364,0.015151515,4.431079159
NO43,2014,1,39,56.49129294,-2.922055588,0.025,4.431079159
NO43,2015,2,70,56.48152304,-2.906039608,0.027777778,4.431079159
NO43,2016,5,67,56.49112366,-2.892262426,0.069444444,4.431079159
NO43,2017,3,66,56.48709623,-2.917099387,0.043478261,4.431079159
NO44,2008,9,0,56.61454286,-2.885885714,1,10.46561144
NO44,2009,1,0,56.63712,-2.91376,1,10.46561144
NO44,2010,3,50,56.5915008,-2.9188997,0.056603774,10.46561144
NO44,2011,10,75,56.60860168,-2.88118119,0.117647059,10.46561144
