Year,OSGR10km,Type,Species,Latitude(WGS84),Longitude(WGS84),Count,Forest Cover(%)
2011,NO43,Grey,Grey,56.48031457,-2.846192143,9,0.044310792
2011,NO43,Red,Red,56.547948,-2.944138,1,0.044310792
2011,NO44,Grey,Grey,56.59561647,-2.853613078,51,0.104656114
2011,NO44,Red,Red,56.6141595,-2.8828275,8,0.104656114
2011,NO45,Grey,Grey,56.655876,-2.922612,2,0.094206324
2011,NO45,Red,Red,56.67107582,-2.875333818,12,0.094206324
2011,NO46,Red,Red,56.74059567,-2.853215,4,0.092299112
2011,NO47,Red,Red,56.8355855,-2.862044,3,0.014944742
2011,NO49,Red,Red,57.07078573,-2.927000909,13,0.421568064
2011,NO51,Grey,Grey,56.30626433,-2.797154667,4,0.031802716
2011,NO51,Red,Red,56.290607,-2.789605667,8,0.031802716
2011,NO52,Red,Red,56.418614,-2.811253,2,0.007416706
2011,NO53,Grey,Grey,56.50267771,-2.712522857,8,0.06448071
2011,NO53,Red,Red,56.5342315,-2.8094555,2,0.06448071
2011,NO54,Grey,Grey,56.608222,-2.740777,2,0.075704654
2011,NO54,Red,Red,56.59584869,-2.728402385,17,0.075704654
2011,NO55,Grey,Grey,56.67628267,-2.76586,3,0.207330037
2011,NO55,Red,Red,56.6801055,-2.7596827,28,0.207330037
2011,NO56,Grey,Grey,56.77506,-2.6874675,2,0.100565871
2011,NO56,Red,Red,56.7787425,-2.711192,8,0.100565871
2011,NO57,Red,Red,56.841699,-2.671217,1,0.062725992
2011,NO59,Red,Red,57.07330391,-2.791741727,17,0.460101536
2011,NO63,Red,Red,56.549836,-2.649776,1,0.001967034
2011,NO64,Grey,Grey,56.58106638,-2.583875,8,0.053825962
2011,NO64,Red,Red,56.5865497,-2.5958648,27,0.053825962
2011,NO65,Grey,Grey,56.707765,-2.597779,1,0.10541475
2011,NO65,Red,Red,56.700865,-2.61681775,6,0.10541475
2011,NO66,Grey,Grey,56.755997,-2.507124,1,0.143553007
2011,NO66,Red,Red,56.7895136,-2.5979985,13,0.143553007
2011,NO67,Red,Red,56.858543,-2.583969,21,0.188164163
2011,NO68,Red,Red,56.982908,-2.574622,1,0.323629445
2011,NO69,Grey,Grey,57.04930975,-2.519116875,8,0.470068188
2011,NO69,Red,Red,57.05338746,-2.523492486,43,0.470068188
2011,NO75,Red,Red,56.679954,-2.485536,1,0.004754513
2011,NO76,Red,Red,56.74427975,-2.470701083,15,0.067954718
2011,NO77,Red,Red,56.83122733,-2.473016833,8,0.092430382
2011,NO79,Grey,Grey,57.05510211,-2.401880556,10,0.391035075
2011,NO79,Red,Red,57.05377457,-2.409926486,63,0.391035075
2011,NO88,Grey,Grey,56.975564,-2.2452336,5,0.142319313
2011,NO88,Red,Red,56.962149,-2.260136,10,0.142319313
2011,NO89,Grey,Grey,57.0726635,-2.29849975,4,0.163921579
2011,NO89,Red,Red,57.0592492,-2.2952666,5,0.163921579
2011,NR76,Red,Red,55.816658,-5.650074,1,0.46735791
2011,NR78,Red,Red,56.01124367,-5.585942667,3,0.31348186
2011,NR79,Red,Red,56.091127,-5.578681,2,0.154255284
2011,NR82,Red,Red,55.504787,-5.334782,2,0.000464826
2011,NR86,Red,Red,55.832887,-5.452535,2,0.488927412
2011,NR87,Red,Red,55.880926,-5.425852,2,0.262613914
2011,NR88,Red,Red,56.01054,-5.412568,2,0.524428963
2011,NR89,Red,Red,56.08406325,-5.46872725,4,0.514511979
2011,NR93,Red,Red,55.535246,-5.289009,1,0.195408527
2011,NR94,Red,Red,55.696724,-5.274181667,5,0.026625832
2011,NR95,Red,Red,55.70223225,-5.285323,11,0.016119004
2011,NR97,Red,Red,55.9170075,-5.2498645,2,0.407043845
2011,NR98,Red,Red,56.007525,-5.320768,1,0.460659017
2011,NS02,Red,Red,55.51224586,-5.105004714,7,0.250149616
2011,NS03,Red,Red,55.58756893,-5.154493051,70,0.173892761
2011,NS04,Red,Red,55.6630115,-5.1569835,2,0.046610054
2011,NS09,Red,Red,56.12431633,-5.167352667,10,0.502587072
2011,NS16,Red,Red,55.87273975,-4.98451725,17,0.069295453
2011,NS17,Grey,Grey,55.892868,-4.894563,4,0.391525693
2011,NS17,Red,Red,55.946265,-4.931618429,22,0.391525693
2011,NS18,Red,Red,56.01902153,-4.942207467,30,0.45044691
2011,NS19,Red,Red,56.11795731,-5.005732923,25,0.452284672
2011,NS20,Grey,Grey,55.34253738,-4.785130077,16,0.193197788
2011,NS21,Grey,Grey,55.35844,-4.774099219,32,0.060616839
2011,NS24,Grey,Grey,55.640016,-4.785282,1,0.042664935
2011,NS25,Grey,Grey,55.742068,-4.854538,6,0.118504346
2011,NS25,Red,Red,55.786754,-4.848315,1,0.118504346
2011,NS28,Grey,Grey,56.0051595,-4.7404455,2,0.173357668
2011,NS29,Grey,Grey,56.102718,-4.842269,1,0.282935262
2011,NS29,Red,Red,56.12812017,-4.816234833,6,0.282935262
2011,NS31,Grey,Grey,55.440315,-4.643823,1,0.091125636
2011,NS32,Grey,Grey,55.4609682,-4.6306488,11,0.036765705
2011,NS33,Grey,Grey,55.5868595,-4.6425635,2,0.065214234
2011,NS34,Grey,Grey,55.635671,-4.629959,7,0.093882211
2011,NS38,Grey,Grey,56.04297456,-4.636537271,168,0.234114961
2011,NS38,Red,Red,56.028717,-4.618114,1,0.234114961
2011,NS39,Grey,Grey,56.13243925,-4.607546,4,0.201398578
2011,NS39,Red,Red,56.12818894,-4.599652688,16,0.201398578
2011,NS42,Grey,Grey,55.48272593,-4.412971524,47,0.078632065
2011,NS42,Red,Red,55.493168,-4.447321,1,0.078632065
2011,NS43,Grey,Grey,55.56094111,-4.435438556,9,0.047898243
2011,NS44,Grey,Grey,55.683366,-4.504851,1,0.115543379
2011,NS48,Red,Red,56.05799467,-4.498804,4,0.202660378
2011,NS49,Grey,Grey,56.079566,-4.557085333,3,0.480460827
2011,NS49,Red,Red,56.09102589,-4.482559389,19,0.480460827
2011,NS51,Grey,Grey,55.44432349,-4.305489839,93,0.241557983
2011,NS52,Grey,Grey,55.46902813,-4.322581618,293,0.154387766
2011,NS53,Red,Red,55.546735,-4.291879,1,0.147867661
2011,NS55,Grey,Grey,55.78066767,-4.302297,7,0.0645833
2011,NS56,Grey,Grey,55.839364,-4.275374,4,0.064706874
2011,NS56,Red,Red,55.855627,-4.377948,1,0.064706874
2011,NS57,Grey,Grey,55.9417104,-4.3350548,10,0.186779461
2011,NS58,Grey,Grey,56.053856,-4.358899,7,0.164378909
2011,NS58,Red,Red,56.053856,-4.358899,1,0.164378909
2011,NS59,Red,Red,56.1519596,-4.3570553,13,0.342263416
2011,NS60,Grey,Grey,55.359919,-4.186399,1,0.362844221
2011,NS61,Grey,Grey,55.39145035,-4.157567806,31,0.117161434
2011,NS61,Red,Red,55.368898,-4.186894,1,0.117161434
2011,NS66,Grey,Grey,55.85325133,-4.189634,3,0.105119157
2011,NS68,Grey,Grey,56.061383,-4.214625,1,0.279522954
2011,NS69,Red,Red,56.1151855,-4.1860255,3,0.126435046
2011,NS70,Grey,Grey,55.348762,-3.970483,1,0.110678626
2011,NS71,Grey,Grey,55.383983,-3.9457955,2,0.158209619
2011,NS72,Grey,Grey,55.52539513,-4.037130125,16,0.19424903
2011,NS74,Grey,Grey,55.6781695,-3.97171625,7,0.067105307
2011,NS75,Grey,Grey,55.759191,-3.964984667,5,0.185123083
2011,NS76,Grey,Grey,55.859745,-4.073379,2,0.139718097
2011,NS77,Grey,Grey,55.9528715,-3.9614675,18,0.206847214
2011,NS79,Grey,Grey,56.16260308,-4.031118667,36,0.158513647
2011,NS79,Red,Red,56.12568145,-3.997028455,11,0.158513647
2011,NS80,Red,Red,55.347192,-3.870254,1,0.17839612
2011,NS82,Grey,Grey,55.545009,-3.863787,6,0.17346937
2011,NS83,Grey,Grey,55.57499062,-3.830119405,37,0.194732191
2011,NS84,Grey,Grey,55.66994033,-3.771927,8,0.175714107
2011,NS85,Grey,Grey,55.7430515,-3.87704975,5,0.264271422
2011,NS89,Grey,Grey,56.091999,-3.904034,12,0.104547794
2011,NS93,Grey,Grey,55.627913,-3.630496,1,0.149731834
2011,NS96,Grey,Grey,55.892014,-3.641892,1,0.199431367
2011,NS97,Grey,Grey,55.931473,-3.650589,2,0.14215196
2011,NS98,Grey,Grey,56.0332685,-3.685555,3,0.12023511
2011,NS98,Red,Red,56.0703055,-3.68042425,9,0.12023511
2011,NS99,Grey,Grey,56.138749,-3.67545175,6,0.228417202
2011,NS99,Red,Red,56.15197025,-3.667251125,10,0.228417202
2011,NT00,Grey,Grey,55.3007475,-3.433688,2,0.448028506
2011,NT03,Grey,Grey,55.585147,-3.564226,2,0.129874988
2011,NT07,Grey,Grey,55.9959568,-3.498416,5,0.116464456
2011,NT08,Grey,Grey,56.07138471,-3.539106571,14,0.078000546
2011,NT09,Grey,Grey,56.17594467,-3.542268333,3,0.203375634
2011,NT09,Red,Red,56.17982125,-3.5846885,4,0.203375634
2011,NT13,Grey,Grey,55.60221022,-3.323377889,29,0.157359746
2011,NT13,Red,Red,55.60145725,-3.3640945,9,0.157359746
2011,NT17,Grey,Grey,55.972545,-3.284185,1,0.094777572
2011,NT18,Grey,Grey,56.031037,-3.435293,2,0.087990007
2011,NT18,Red,Red,56.0848915,-3.3582685,2,0.087990007
2011,NT19,Red,Red,56.157713,-3.39470675,4,0.170236278
2011,NT20,Red,Red,55.377725,-3.138348,1,0.730748301
2011,NT21,Grey,Grey,55.422267,-3.136706,2,0.408098031
2011,NT21,Red,Red,55.4213905,-3.134311,2,0.408098031
2011,NT23,Grey,Grey,55.6391364,-3.1849684,6,0.163985542
2011,NT23,Red,Red,55.62724786,-3.197250786,21,0.163985542
2011,NT24,Grey,Grey,55.69058533,-3.204437333,3,0.355317267
2011,NT24,Red,Red,55.662261,-3.129345,2,0.355317267
2011,NT26,Grey,Grey,55.839478,-3.203144,9,0.126153088
2011,NT27,Grey,Grey,55.95634433,-3.183804667,8,0.049180864
2011,NT29,Grey,Grey,56.140853,-3.1484495,3,0.119626288
2011,NT32,Grey,Grey,55.536939,-3.023548,1,0.088144504
2011,NT33,Grey,Grey,55.61667275,-3.047135667,12,0.454800689
2011,NT33,Red,Red,55.62135293,-3.029430714,19,0.454800689
2011,NT36,Grey,Grey,55.8873344,-3.0188176,7,0.14372726
2011,NT37,Grey,Grey,55.939194,-3.1149,1,0.018005938
2011,NT40,Grey,Grey,55.35513233,-2.908441333,3,0.206774105
2011,NT40,Red,Red,55.35808867,-2.913768,3,0.206774105
2011,NT41,Grey,Grey,55.41195807,-2.812294627,59,0.111729874
2011,NT41,Red,Red,55.4202065,-2.801322,2,0.111729874
2011,NT42,Grey,Grey,55.532236,-2.868652875,8,0.223149224
2011,NT42,Red,Red,55.551046,-2.885218,2,0.223149224
2011,NT43,Grey,Grey,55.60228633,-2.88214,4,0.206392672
2011,NT43,Red,Red,55.59975283,-2.890845167,15,0.206392672
2011,NT44,Red,Red,55.665214,-2.878256,1,0.091249792
2011,NT46,Red,Red,55.8723275,-2.8577945,4,0.125584483
2011,NT47,Grey,Grey,55.976009,-2.891697,1,0.06379801
2011,NT50,Grey,Grey,55.36384927,-2.777847182,11,0.604247454
2011,NT50,Red,Red,55.357865,-2.708552,5,0.604247454
2011,NT51,Grey,Grey,55.42577036,-2.76145217,47,0.107484804
2011,NT51,Red,Red,55.4154505,-2.6570865,3,0.107484804
2011,NT52,Grey,Grey,55.48354995,-2.6797786,25,0.137542303
2011,NT53,Grey,Grey,55.5971965,-2.7264735,23,0.156749234
2011,NT53,Red,Red,55.5877372,-2.7551676,6,0.156749234
2011,NT54,Grey,Grey,55.703802,-2.75023,1,0.112370365
2011,NT58,Grey,Grey,56.051751,-2.7120195,3,0.031423311
2011,NT61,Red,Red,55.384718,-2.631715,6,0.210184451
2011,NT62,Grey,Grey,55.5073716,-2.5696152,8,0.133842392
2011,NT62,Red,Red,55.482163,-2.518163,1,0.133842392
2011,NT64,Red,Red,55.70859167,-2.585347333,3,0.107793135
2011,NT67,Grey,Grey,55.991615,-2.520151,1,0.121834986
2011,NT67,Red,Red,55.944869,-2.525928,1,0.121834986
2011,NT73,Grey,Grey,55.60180467,-2.449618,17,0.065221546
2011,NT74,Grey,Grey,55.7405725,-2.371869,2,0.075505144
2011,NT74,Red,Red,55.720824,-2.380516,1,0.075505144
2011,NT75,Grey,Grey,55.772052,-2.360477,6,0.146803912
2011,NT75,Red,Red,55.774393,-2.344214,1,0.146803912
2011,NT76,Red,Red,55.862776,-2.36984,1,0.209573834
2011,NT83,Grey,Grey,55.646395,-2.312186,8,0.014562672
2011,NT84,Grey,Grey,55.68861845,-2.236867273,21,0.05647118
2011,NT84,Red,Red,55.6923815,-2.2353745,2,0.05647118
2011,NT85,Grey,Grey,55.77385067,-2.23298,5,0.061531566
2011,NT86,Grey,Grey,55.853902,-2.232625,1,0.124429903
2011,NT94,Grey,Grey,55.726258,-2.095501,4,0.00265049
2011,NT95,Grey,Grey,55.78728783,-2.129437333,7,0.042318325
2011,NT96,Grey,Grey,55.8484565,-2.110972,31,0.042915132
2011,NT96,Red,Red,55.8484565,-2.110972,6,0.042915132
2011,NX04,Red,Red,54.744453,-4.958791,1,0.020725565
2011,NX05,Grey,Grey,54.864176,-4.98938,1,0.041236939
2011,NX05,Red,Red,54.86325467,-5.081588333,4,0.041236939
2011,NX06,Red,Red,54.901299,-5.034957,6,0.062477216
2011,NX07,Grey,Grey,55.03277,-5.006625,1,0.197325386
2011,NX15,Grey,Grey,54.88683,-4.831988,1,0.075380297
2011,NX15,Red,Red,54.89300867,-4.910331667,15,0.075380297
2011,NX16,Grey,Grey,54.90501767,-4.936759333,3,0.115113988
2011,NX16,Red,Red,54.905664,-4.947208,1,0.115113988
2011,NX18,Red,Red,55.145202,-4.854981,5,0.231987944
2011,NX28,Grey,Grey,55.1123688,-4.7801062,10,0.556039455
2011,NX28,Red,Red,55.105798,-4.770632,1,0.556039455
2011,NX29,Grey,Grey,55.2262175,-4.75241275,12,0.294215184
2011,NX29,Red,Red,55.202554,-4.725483,2,0.294215184
2011,NX34,Red,Red,54.804123,-4.613692,1,0.073937365
2011,NX36,Grey,Grey,54.9837865,-4.537939,2,0.366193472
2011,NX36,Red,Red,54.94004075,-4.58195975,6,0.366193472
2011,NX37,Grey,Grey,55.06907825,-4.55896925,7,0.632355972
2011,NX37,Red,Red,55.075545,-4.550762,1,0.632355972
2011,NX39,Grey,Grey,55.222364,-4.621479,2,0.506481585
2011,NX43,Grey,Grey,54.699023,-4.367202,1,0.018044298
2011,NX44,Grey,Grey,54.789375,-4.434702,1,0.092775161
2011,NX45,Grey,Grey,54.88162,-4.4077885,2,0.080567881
2011,NX45,Red,Red,54.832063,-4.457516,1,0.080567881
2011,NX46,Grey,Grey,54.96114957,-4.456162143,8,0.343219731
2011,NX46,Red,Red,54.95267617,-4.456134333,10,0.343219731
2011,NX55,Grey,Grey,54.874732,-4.201349,2,0.134667259
2011,NX55,Red,Red,54.874732,-4.201349,2,0.134667259
2011,NX56,Red,Red,54.919744,-4.197566,3,0.43520934
2011,NX58,Grey,Grey,55.11724217,-4.204347574,47,0.472020974
2011,NX58,Red,Red,55.16598,-4.200105,1,0.472020974
2011,NX64,Red,Red,54.825238,-4.050758,1,0.04450753
2011,NX65,Grey,Grey,54.881344,-4.133115,1,0.148247655
2011,NX65,Red,Red,54.852546,-4.030333,3,0.148247655
2011,NX66,Red,Red,55.004341,-4.0896,1,0.367524113
2011,NX67,Grey,Grey,55.08682835,-4.140818294,19,0.424266151
2011,NX67,Red,Red,55.04783013,-4.101861875,8,0.424266151
2011,NX68,Grey,Grey,55.12598412,-4.184495765,17,0.312398278
2011,NX68,Red,Red,55.109053,-4.141315,2,0.312398278
2011,NX74,Red,Red,54.808942,-3.948782,1,0.030340986
2011,NX76,Grey,Grey,54.968196,-4.013121,2,0.091519175
2011,NX76,Red,Red,54.95564067,-3.977275333,4,0.091519175
2011,NX77,Grey,Grey,55.075348,-3.98208,2,0.373213324
2011,NX77,Red,Red,55.04539775,-3.957187,4,0.373213324
2011,NX79,Grey,Grey,55.21601829,-3.914898071,14,0.277366631
2011,NX79,Red,Red,55.20529214,-3.961700429,9,0.277366631
2011,NX85,Red,Red,54.894614,-3.79721325,8,0.265408081
2011,NX86,Grey,Grey,54.979965,-3.875797,1,0.199329177
2011,NX86,Red,Red,54.96038967,-3.843135667,3,0.199329177
2011,NX87,Grey,Grey,55.085487,-3.750688333,4,0.135702585
2011,NX87,Red,Red,55.05406386,-3.807336286,14,0.135702585
2011,NX88,Grey,Grey,55.13582333,-3.81098,6,0.201279297
2011,NX88,Red,Red,55.13527829,-3.784693857,8,0.201279297
2011,NX89,Grey,Grey,55.22991725,-3.809703,4,0.230895707
2011,NX89,Red,Red,55.225519,-3.7953935,2,0.230895707
2011,NX95,Grey,Grey,54.893808,-3.683107,1,0.082155177
2011,NX95,Red,Red,54.9077554,-3.6464202,17,0.082155177
2011,NX96,Grey,Grey,54.980677,-3.6062635,2,0.415021144
2011,NX96,Red,Red,54.977269,-3.615998,3,0.415021144
2011,NX97,Grey,Grey,55.05351408,-3.62569975,14,0.142649637
2011,NX97,Red,Red,55.05776186,-3.672732703,81,0.142649637
2011,NX98,Grey,Grey,55.147479,-3.6476695,2,0.222344366
2011,NX98,Red,Red,55.141696,-3.6359076,8,0.222344366
2011,NX99,Grey,Grey,55.239466,-3.708692,1,0.472442108
2011,NX99,Red,Red,55.211468,-3.718494,3,0.472442108
2011,NY06,Grey,Grey,54.97497133,-3.513849667,5,0.064980545
2011,NY06,Red,Red,55.00851833,-3.427806,3,0.064980545
2011,NY07,Grey,Grey,55.053255,-3.4659037,10,0.205055663
2011,NY07,Red,Red,55.08476875,-3.54933525,5,0.205055663
2011,NY08,Grey,Grey,55.13113431,-3.495750077,13,0.10657543
2011,NY08,Red,Red,55.15829048,-3.51828705,46,0.10657543
2011,NY09,Grey,Grey,55.226831,-3.471516,1,0.48979246
2011,NY16,Grey,Grey,55.001101,-3.286566875,9,0.064188289
2011,NY16,Red,Red,55.00321133,-3.285336667,3,0.064188289
2011,NY17,Grey,Grey,55.0585745,-3.293264167,18,0.149416044
2011,NY17,Red,Red,55.05667965,-3.316097118,19,0.149416044
2011,NY18,Grey,Grey,55.14787838,-3.373297,8,0.156486399
2011,NY18,Red,Red,55.1243833,-3.3095858,11,0.156486399
2011,NY19,Grey,Grey,55.218235,-3.319508,1,0.33099596
2011,NY19,Red,Red,55.251657,-3.385118,1,0.33099596
2011,NY26,Grey,Grey,55.0120584,-3.214912,5,0.024905466
2011,NY27,Grey,Grey,55.06298321,-3.169497731,52,0.139138467
2011,NY27,Red,Red,55.06362065,-3.172775217,23,0.139138467
2011,NY37,Grey,Grey,55.06311832,-2.979220158,19,0.092332046
2011,NY37,Red,Red,55.08679,-2.961098,2,0.092332046
2011,NY38,Grey,Grey,55.1594118,-3.0151096,5,0.207263595
2011,NY38,Red,Red,55.143167,-2.990693,1,0.207263595
2011,NY39,Grey,Grey,55.230181,-3.034156,2,0.278799426
2011,NY39,Red,Red,55.24647,-3.100223,1,0.278799426
2011,NY47,Grey,Grey,55.06455174,-2.929076739,23,0.045237507
2011,NY48,Grey,Grey,55.183115,-2.814223,3,0.231534334
2011,NY58,Grey,Grey,55.141081,-2.78356,1,0.228869507
2011,NY59,Grey,Grey,55.231159,-2.749167,2,0.395104989
2011,NY59,Red,Red,55.231159,-2.749167,1,0.395104989
2012,NH17,Red,Red,57.768261,-5.037124,1,0.039423634
2012,NH18,Red,Red,57.805488,-5.058775,1,0.145408254
2012,NH19,Red,Red,57.891333,-5.1318895,2,0.118094257
2012,NH22,Red,Red,57.293293,-4.823543,2,0.505031182
2012,NH23,Red,Red,57.330863,-4.831411,1,0.110191581
2012,NH30,Red,Red,57.07634,-4.772371,6,0.374431191
2012,NH33,Red,Red,57.375488,-4.723384,2,0.312278317
2012,NH35,Red,Red,57.565488,-4.705791,1,0.149955179
2012,NH36,Red,Red,57.62693767,-4.722288,3,0.326806746
2012,NH40,Red,Red,57.142052,-4.628504,1,0.030161686
2012,NH41,Red,Red,57.213178,-4.6136866,5,0.420334139
2012,NH42,Red,Red,57.2716755,-4.50673675,13,0.28491969
2012,NH43,Red,Red,57.343625,-4.5492576,7,0.392145124
2012,NH44,Red,Red,57.443475,-4.5203505,3,0.299090156
2012,NH45,Red,Red,57.5728096,-4.5966106,6,0.373741851
2012,NH52,Red,Red,57.28646017,-4.441864167,12,0.358523378
2012,NH53,Red,Red,57.3627968,-4.4390594,9,0.417591511
2012,NH54,Red,Red,57.47763,-4.430704333,4,0.309971087
2012,NH55,Red,Red,57.546412,-4.4206295,6,0.212502391
2012,NH63,Red,Red,57.3938912,-4.1916002,10,0.463140515
2012,NH64,Red,Red,57.47155805,-4.246918316,32,0.237866924
2012,NH65,Red,Red,57.57290567,-4.249777,27,0.388778881
2012,NH66,Red,Red,57.618865,-4.277697,1,0.259333085
2012,NH67,Red,Red,57.712791,-4.276041,1,0.469276128
2012,NH70,Red,Red,57.08541017,-4.034608833,6,0.08341286
2012,NH72,Red,Red,57.317055,-4.0356015,2,0.124643966
2012,NH73,Red,Red,57.396065,-4.08102225,4,0.305945102
2012,NH74,Red,Red,57.48254758,-4.113526167,23,0.361661226
2012,NH75,Red,Red,57.581796,-4.136536,1,0.068936027
2012,NH77,Red,Red,57.741569,-4.145955,1,0.355084661
2012,NH80,Red,Red,57.12665718,-3.902716909,14,0.48214815
2012,NH81,Red,Red,57.1937846,-3.8307004,5,0.195903381
2012,NH82,Red,Red,57.309643,-3.9356225,2,0.196584236
2012,NH84,Red,Red,57.500502,-3.99826,8,0.350374144
2012,NH85,Red,Red,57.57301775,-3.917819,6,0.166121959
2012,NH90,Red,Red,57.16239158,-3.70557525,21,0.242609741
2012,NH91,Red,Red,57.21103127,-3.760883136,26,0.576699584
2012,NH92,Red,Red,57.29110375,-3.7124093,33,0.360645539
2012,NH93,Red,Red,57.399625,-3.709826,2,0.069750348
2012,NH94,Red,Red,57.472839,-3.743263,2,0.578514898
2012,NJ01,Red,Red,57.229204,-3.620757,1,0.250164355
2012,NJ02,Red,Red,57.28798405,-3.631637214,63,0.367760037
2012,NJ03,Red,Red,57.363697,-3.521894,3,0.196655844
2012,NJ05,Red,Red,57.60546133,-3.60675975,16,0.475231548
2012,NJ06,Red,Red,57.646891,-3.6259225,4,0.119632158
2012,NJ13,Red,Red,57.38827211,-3.474802778,10,0.310360068
2012,NJ15,Red,Red,57.5636045,-3.46343,3,0.466503657
2012,NJ16,Red,Red,57.66319733,-3.446059333,4,0.213015693
2012,NJ20,Red,Red,57.167164,-3.229414,1,0.062236911
2012,NJ22,Red,Red,57.33831,-3.181965,1,0.180855805
2012,NJ24,Red,Red,57.48788329,-3.219092,14,0.549167455
2012,NJ25,Red,Red,57.600541,-3.282495,3,0.393981159
2012,NJ26,Red,Red,57.64831607,-3.272412714,14,0.206048504
2012,NJ27,Red,Red,57.715254,-3.304763,1,0.000564718
2012,NJ30,Red,Red,57.158852,-3.057196,1,0.151631489
2012,NJ31,Red,Red,57.23551,-3.037604,1,0.355215389
2012,NJ33,Red,Red,57.444578,-3.118661,1,0.183605053
2012,NJ34,Red,Red,57.4853875,-3.068536917,22,0.465102441
2012,NJ35,Red,Red,57.61155433,-3.102279667,6,0.500497834
2012,NJ36,Red,Red,57.646967,-3.01774,1,0.163872224
2012,NJ40,Red,Red,57.112845,-2.915308,6,0.270596315
2012,NJ41,Red,Red,57.227366,-2.92999725,8,0.198864466
2012,NJ42,Red,Red,57.355447,-2.963118,1,0.212324305
2012,NJ43,Red,Red,57.37669743,-2.941340425,40,0.532415417
2012,NJ44,Red,Red,57.474419,-2.83877,5,0.279418649
2012,NJ50,Red,Red,57.14158686,-2.731798429,11,0.300177353
2012,NJ51,Grey,Grey,57.219463,-2.73044,1,0.195111833
2012,NJ51,Red,Red,57.21774045,-2.73649969,35,0.195111833
2012,NJ54,Red,Red,57.4852314,-2.8129094,5,0.278768844
2012,NJ55,Red,Red,57.57026067,-2.709887,3,0.230953581
2012,NJ56,Red,Red,57.650103,-2.763988,1,0.133328252
2012,NJ60,Red,Red,57.1207202,-2.6221554,12,0.260572992
2012,NJ61,Red,Red,57.23380758,-2.532874368,28,0.390690039
2012,NJ62,Red,Red,57.30593525,-2.543254,14,0.281017805
2012,NJ63,Red,Red,57.396453,-2.573179,2,0.103231262
2012,NJ64,Red,Red,57.4618075,-2.614998,3,0.116381545
2012,NJ65,Red,Red,57.582608,-2.524261,3,0.115223998
2012,NJ66,Red,Red,57.65942486,-2.535185429,12,0.047543882
2012,NJ70,Grey,Grey,57.162219,-2.340093,16,0.271022756
2012,NJ70,Red,Red,57.13935635,-2.372203412,23,0.271022756
2012,NJ71,Grey,Grey,57.25408776,-2.418324429,21,0.178261556
2012,NJ71,Red,Red,57.23016937,-2.408308737,76,0.178261556
2012,NJ72,Grey,Grey,57.279044,-2.3831005,2,0.086470649
2012,NJ72,Red,Red,57.30997667,-2.427820333,18,0.086470649
2012,NJ73,Red,Red,57.43506183,-2.380044,6,0.102744658
2012,NJ74,Grey,Grey,57.488099,-2.391382,2,0.082144756
2012,NJ74,Red,Red,57.499445,-2.4540716,9,0.082144756
2012,NJ75,Red,Red,57.627626,-2.498119,3,0.091663401
2012,NJ80,Grey,Grey,57.11888724,-2.217924737,430,0.145801017
2012,NJ80,Red,Red,57.13351479,-2.239710407,157,0.145801017
2012,NJ81,Grey,Grey,57.18795925,-2.201653438,18,0.156304331
2012,NJ81,Red,Red,57.21026623,-2.233145,40,0.156304331
2012,NJ82,Grey,Grey,57.2822415,-2.330169,2,0.070620342
2012,NJ82,Red,Red,57.29037017,-2.309004,16,0.070620342
2012,NJ83,Red,Red,57.4239016,-2.2477264,31,0.116073865
2012,NJ90,Grey,Grey,57.14386315,-2.139778352,330,0.053831489
2012,NJ90,Red,Red,57.125155,-2.165065,1,0.053831489
2012,NJ91,Grey,Grey,57.20266174,-2.114389891,60,0.063795747
2012,NJ91,Red,Red,57.23163714,-2.127760429,7,0.063795747
2012,NJ92,Red,Red,57.3294516,-2.0974262,10,0.075211226
2012,NJ93,Grey,Grey,57.37047267,-2.094475333,3,0.093215859
2012,NJ93,Red,Red,57.37020108,-2.073797308,21,0.093215859
2012,NJ95,Red,Red,57.544842,-2.0354855,2,0.115319629
2012,NM56,Red,Red,56.685934,-5.968722,2,0.209948161
2012,NM66,Red,Red,56.7248075,-5.797768,7,0.186151448
2012,NM70,Red,Red,56.201573,-5.555665,4,0.068410444
